Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
Katie Booft,Slytherin,5,"11 inches, holly, phoenix feather core",,Poor,Outstanding,Exceeds Expectations,7,Keeper,10,0,Yes,Yes,"Firebolt, Marauder's Map, Time-Turner",499,53,0
Terry Thomas,Slytherin,5,"11 inches, holly, phoenix feather core",Cat,Acceptable,Outstanding,Outstanding,10,,74,1,Yes,,"Firebolt, Extendable Ears, Invisibility Cloak",191,54,6
Susan Lovegood,Hufflepuff,4,"11 inches, holly, phoenix feather core",Toad,Poor,Poor,Poor,20,Chaser,176,5,No,Yes,"Firebolt, Marauder's Map, Time-Turner",335,63,4
Ginny ZabiMni,Slytherin,3,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Poor,Exceeds Expectations,25,Keeper,194,3,No,No,"Extendable Ears, Marauder's Map, Time-Turner",320,66,2
,Slytherin,7,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Acceptable,Acceptable,28,Beater,108,5,Yes,No,"Invisibility Cloak, Sneakoscope, Extendable Ears",90,81,1
Luna Spinnet,Ravenclaw,2,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Acceptable,17,Beat&er,-39,3,Yes,No,"Extendable Ears, Sneakoscope, Marauder's Map",345,56,6
,Hufflepuff,7,"11 inches, holly, phoenix feather core",Cat,Outstanding,Exceeds Expectations,Exceeds Expectations,9,Beater,-84,2,Yes,Yes,"Sneakoscope, Firebolt, Marauder's Map",69,81,6
,Hufflepuff,2,"9 inches, elm, veela hair core",,Acceptable,Poor,Poor,17,,-95,4,No,No,"Marauder's Map, Time-Turner",416,52,8
Katie Pabrkinson,,1,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Outstanding,Exceeds Expectations,30,Chaser,-28,1,No,No,"Firebolt, Invisibility Cloak, Time-Turner",187,29,0
,Slytherin,6,"9 inches, elm, veela hair core",Muggle Born,,Outstanding,Acceptable,21,Keeper,55,5,No,No,Extendable Ears,14,29,0
Katie Boot,Slytherin,5,"12 inches, yew, unicorn hair core",Toad,Poor,Acceptable,Acceptable,28,Keeper,136,3,Yes,No,Invisibility Cloak,427,42,3
Gyeorge Diggory,Hufflepuff,2,"12 inches, yew, unicorn hair core",Dragon,,Poor,Exceeds Expectations,30,Keeper,93,0,Yes,Yes,"Extendable Ears, Firebolt, Time-Turner",148,100,5
,Slytherin,7,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,23,,136,3,No,,"Invisibility Cloak, Sneakoscope",494,68,1
Luna Bones,Hufflepuff,6,"11 inches, holly, phoenix feather core",Cat,Poor,Outstanding,Outstanding,30,Seeker,127,1,Yes,No,Sneakoscope,373,35,10
,Hufflepuff,6,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Acceptable,Acceptable,21,Chaser,0,4,Yes,Yes,"Extendable Ears, Firebolt",259,36,7
Harry Malfoy,Ravenclaw,5,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Poor,20,Keeper,87,5,No,No,"Marauder's Map, Firebolt",416,67,7
Draco Granger,Gryffindor,1,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Outstanding,28,,110,4,Yes,Yes,"Marauder's Map, Invisibility Cloak, Time-Turner",39,92,10
,Ravenclaw,2,"9 inches, elm, veela hair core",Cat,Poor,Acceptable,Outstanding,16,Keeper,119,3,Yes,No,"Firebolt, Time-Turner",70,99,9
Draco Spinnet,Ravenclaw,6,"12 inches, yew, unicorn hair core",Cat,,Outstanding,Poor,6,Seeker,81,1,Yes,Yes,Marauder's Map,169,61,0
Ginny Bones,Slytherin,3,"12 inches, yew, unicorn hair core",,Acceptable,Poor,Outstanding,12,Seeker,-85,3,No,No,Extendable Ears,162,70,6
,Slytherin,6,"9 inches, elm, veela hair core",,Acceptable,Outstanding,Poor,27,Seeker,159,1,Yes,Yes,"Extendable Ears, Marauder's Map",188,99,0
Luna Finnigan,Slytherin,3,"9 inches, elm, veela hair core",Owl,Acceptable,Outstanding,Outstanding,27,Keeper,155,5,Yes,No,"Time-Turner, Marauder's Map",118,55,1
,Slytherin,5,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Exceeds Expectations,Exceeds Expectations,13,Keeper,164,0,Yes,No,"Firebolt, Marauder's Map",210,90,8
Katie Parkinson,Ravenclaw,7,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Outstanding,Outstanding,23,Beater,-93,3,No,No,"Marauder's Map, Sneakoscope, Invisibility Cloak",206,76,5
,Ravenclaw,7,"12 inches, yew, unicorn hair core",,,Outstanding,Poor,9,Keeper,-21,5,No,Yes,"Firebolt, Time-Turner, Extendable Ears",437,55,6
Luna Johnson,,7,"12 inches, yew, unicorn hair core",Owl,,Poor,Acceptable,5,Beater,-32,4,Yes,No,Time-Turner,184,100,10
,Hufflepuff,4,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Poor,19,Keeper,54,3,Yes,No,"Invisibility Cloak, Time-Turner",335,55,1
Alicia Parkinson,Gryffindor,2,"12 inches, yew, unicorn hair core",Owl,Poor,Acceptable,Exceeds Expectations,18,,-79,4,Yes,Yes,Sneakoscope,376,52,10
,Slytherin,7,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Outstanding,Exceeds Expectations,30,Chaser,131,4,Yes,Yes,Marauder's Map,270,45,9
Katie Spinnet,Slytherin,6,"11 inches, holly, phoenix feather core",,,Acceptable,Poor,22,,-62,2,Yes,Yes,"Time-Turner, Invisibility Cloak",50,61,4
Luna Johnson,Slytherin,1,"9 inches, elm, veela hair core",Cat,,Acceptable,Poor,8,Seeker,111,0,No,,Time-Turner,367,55,7
Fred Chang,Hufflepuff,3,"12 inches, yew, unicorn hair core",Dragon,,Poor,Outstanding,15,,54,0,Yes,Yes,Invisibility Cloak,228,98,7
Ginny Longbottom,Slytherin,4,"9 inches, elm, veela hair core",Toad,Outstanding,Outstanding,Exceeds Expectations,24,,-34,1,Yes,Yes,Time-Turner,120,76,0
Hermione Lovegood,Ravenclaw,2,"12 inches, yew, unicorn hair core",Toad,Acceptable,Outstanding,Poor,24,Beater,-38,3,Yes,,Sneakoscope,361,57,4
Fred Finnigan,Hufflepuff,3,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Exceeds Expectations,Outstanding,21,Beater,198,0,Yes,,"Time-Turner, Sneakoscope",328,77,10
,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Acceptable,Outstanding,28,Beater,-18,2,Yes,No,Time-Turner,209,79,2
Susan Foinnigan,Slytherin,1,"9 inches, elm, veela hair core",Dragon,Outstanding,Acceptable,Outstanding,20,,-13,1,No,No,"Firebolt, Marauder's Map, Invisibility Cloak",69,39,1
Angelina WeasQley,Gryffindor,2,"9 inches, elm, veela hair core",Dragon,,Outstanding,Acceptable,19,K-eeper,-76,3,Yes,Yes,"Sneakoscope, Extendable Ears",7,51,2
,Ravenclaw,4,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Poor,11,Keeper,197,2,No,Yes,"Invisibility Cloak, Extendable Ears, Time-Turner",24,56,0
Angelina Patil,Ravenclaw,5,"9 inches, elm, veela hair core",,Outstanding,Exceeds Expectations,Acceptable,16,Keeper,184,5,No,,"Time-Turner, Extendable Ears",390,29,3
Neville Diggory,Gryffindor,3,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Acceptable,Acceptable,9,,-77,1,Yes,No,"Firebolt, Time-Turner",418,73,5
Ron Patil,Gryffindor,6,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Poor,Acceptable,9,Beater,-30,1,Yes,No,Sneakoscope,105,76,9
Alicia Bones,Hufflepuff,5,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Outstanding,Poor,22,Keeper,132,5,No,Yes,"Firebolt, Time-Turner, Sneakoscope",77,61,7
Susan Weasley,Gryffindor,6,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Poor,6,Beater,-19,5,Yes,Yes,"Time-Turner, Marauder's Map, Firebolt",376,74,7
Harry Spinnet,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Exceeds Expectations,7,Chaser,97,3,No,Yes,"Time-Turner, Firebolt, Invisibility Cloak",217,57,1
Blaisne Johnson,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Acceptable,Acceptable,13,Beater,15,4,Yes,Yes,"Sneakoscope, Time-Turner, Extendable Ears",192,33,3
Lavender Mzalfoy,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Owl,Poor,Outstanding,Acceptable,27,,77,3,Yes,No,Invisibility Cloak,384,71,1
Harry Weasley,Gryffindor,4,"12 inches, yew, unicorn hair core",,Acceptable,Acceptable,Outstanding,18,Keeper,187,0,Yes,Yes,"Extendable Ears, Invisibility Cloak, Time-Turner",39,85,5
Susan Brown,Ravenclaw,7,"12 inches, yew, unicorn hair core",Dragon,Poor,Poor,Acceptable,19,Beater,95,5,No,Yes,"Extendable Ears, Invisibility Cloak",0,90,7
Fred Malfoy,Ravenclaw,4,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Poor,Exceeds Expectations,16,Chaser,126,4,No,Yes,"Firebolt, Invisibility Cloak, Time-Turner",212,49,1
Harry Longbottom,Gryffindor,3,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Acceptable,Acceptable,19,,-42,0,Yes,No,"Marauder's Map, Sneakoscope",376,66,2
Pansy Granger,Gryffindor,4,"12 inches, yew, unicorn hair core",Toad,Poor,Outstanding,Poor,5,Chaser,99,0,No,,"Firebolt, Marauder's Map",233,65,3
George Granger,Slytherin,3,"10 inches, oak, dragon heartstring core",,Outstanding,Acceptable,Poor,21,,101,0,No,,"Time-Turner, Invisibility Cloak",242,97,0
Padma Potter,Hufflepuff,4,"12 inches, yew, unicorn hair core",,Acceptable,Poor,Poor,18,Beater,-4,5,Yes,Yes,Marauder's Map,89,88,0
George Patil,Hufflepuff,4,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Exceeds Expectations,18,Chaser,63,3,No,No,Extendable Ears,76,40,5
Seamus Finnigan,Slytherin,1,"9 inches, elm, veela hair core",Owl,Acceptable,Exceeds Expectations,Poor,30,Keeper,121,0,No,,"Firebolt, Marauder's Map, Time-Turner",313,36,2
Neville Malfoy,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Exceeds Expectations,Outstanding,24,Seeker,-51,4,No,Yes,Invisibility Cloak,86,94,7
,Gryffindor,3,"12 inches, yew, unicorn hair core",,,Outstanding,Poor,6,,72,5,No,Yes,"Sneakoscope, Extendable Ears",142,42,4
Cedric Lovegood,Gryffindor,3,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Outstanding,19,,-87,1,Yes,Yes,Firebolt,334,46,5
,Ravenclaw,1,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Acceptable,10,Keeper,183,3,Yes,Yes,Marauder's Map,56,62,4
Pansy Thomas,Ravenclaw,6,"11 inches, holly, phoenix feather core",Cat,Poor,Acceptable,Exceeds Expectations,25,Chaser,-3,1,Yes,Yes,"Marauder's Map, Invisibility Cloak",429,42,3
Padma Brown,Slytherin,4,"11 inches, holly, phoenix feather core",Toad,Poor,Acceptable,Poor,29,Seeker,74,0,Yes,No,"Sneakoscope, Marauder's Map",77,42,9
Blaise Diggory,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Outstanding,Outstanding,12,,184,2,No,,"Sneakoscope, Marauder's Map",362,69,1
,Slytherin,2,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Poor,Exceeds Expectations,8,Seeker,-53,3,Yes,,"Firebolt, Sneakoscope",485,83,10
Katie Weasley,Hufflepuff,7,"12 inches, yew, unicorn hair core",,Poor,Poor,Poor,24,Chaser,62,2,Yes,Yes,"Marauder's Map, Invisibility Cloak, Extendable Ears",461,78,3
Padma Potter,Hufflepuff,1,"9 inches, elm, veela hair core",Cat,Acceptable,Exceeds Expectations,Acceptable,27,Beater,195,1,Yes,,"Firebolt, Sneakoscope, Invisibility Cloak",64,36,9
,Slytherin,1,"12 inches, yew, unicorn hair core",Muggle Born,,Acceptable,Outstanding,22,Keeper,24,4,Yes,,"Marauder's Map, Time-Turner",240,94,8
Parvati Bell,Hufflepuff,3,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Outstanding,Acceptable,27,,58,0,Yes,Yes,"Sneakoscope, Time-Turner",81,84,7
Alicia Zabini,Hufflepuff,4,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Acceptable,Poor,11,,45,0,No,Yes,Invisibility Cloak,478,74,7
Lavender ZaJbini,Slytherin,4,"10 inches, oak, dragon heartstring core",Owl,,Acceptable,Outstanding,5,Chaser,-55,4,Yes,No,Sneakoscope,484,88,4
Padma Chang,Gryffindor,3,"12 inches, yew, unicorn hair core",Owl,Outstanding,Poor,Acceptable,5,Seeker,-32,4,No,,Marauder's Map,137,76,10
Neville Johnson,Hufflepuff,6,"9 inches, elm, veela hair core",,Poor,Acceptable,Poor,9,Beater,120,5,Yes,No,"Marauder's Map, Extendable Ears, Time-Turner",22,97,7
,Slytherin,3,"12 inches, yew, unicorn hair core",,Poor,Outstanding,Acceptable,19,Keep)er,145,3,Yes,Yes,"Invisibility Cloak, Time-Turner",22,91,2
,Gryffindor,6,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Poor,Acceptable,7,Beater,115,2,Yes,No,"Time-Turner, Marauder's Map",81,59,9
Neville Granger,Slytherin,5,"11 inches, holly, phoenix feather core",,,Exceeds Expectations,Poor,7,Keeper,-65,3,Yes,No,"Time-Turner, Sneakoscope, Marauder's Map",479,96,4
Pansy DiIggory,Ravenclaw,4,"11 inches, holly, phoenix feather core",,Outstanding,Exceeds Expectations,Exceeds Expectations,15,Keeper,80,0,No,No,"Firebolt, Marauder's Map",203,84,9
Angelina Parkinson,Slytherin,6,"11 inches, holly, phoenix feather core",Owl,Poor,Acceptable,Exceeds Expectations,20,Chaser,181,1,No,Yes,"Firebolt, Time-Turner, Invisibility Cloak",190,26,8
Ron Finnigan,Ravenclaw,1,"12 inches, yew, unicorn hair core",Dragon,Poor,Exceeds Expectations,Poor,26,Seeker,-39,0,Yes,No,"Invisibility Cloak, Marauder's Map, Firebolt",497,88,7
SNeamus Brown,Slytherin,3,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Poor,Outstanding,26,,133,3,No,No,Firebolt,13,36,5
Cho Zabini,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Owl,Poor,Exceeds Expectations,Acceptable,9,Keeper,-51,4,No,No,"Marauder's Map, Firebolt, Sneakoscope",286,44,6
George Spinnet,Slytherin,2,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Exceeds Expectations,6,Beate#r,168,5,No,,"Invisibility Cloak, Firebolt",313,30,7
,Gryffindor,5,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Poor,23,Chaser,-15,0,No,No,"Marauder's Map, Firebolt",76,75,4
Pansy Bqoot,Gryffindor,6,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Outstanding,Exceeds Expectations,28,Seeker,120,4,Yes,Yes,"Time-Turner, Marauder's Map",252,67,0
Terry Lovegood,Ravenclaw,5,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Outstanding,Exceeds Expectations,5,Keep.er,120,0,No,No,"Invisibility Cloak, Time-Turner",412,31,9
,Slytherin,3,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Outstanding,Exceeds Expectations,13,Keeper,-90,0,Yes,Yes,Marauder's Map,89,61,0
,Ravenclaw,3,"9 inches, elm, veela hair core",,Poor,Exceeds Expectations,Poor,12,Chaser,-33,5,No,No,Time-Turner,153,63,10
Ginny Chang,Ravenclaw,4,"11 inches, holly, phoenix feather core",Toad,Poor,Acceptable,Exceeds Expectations,28,Beater,-28,1,No,No,Extendable Ears,108,40,9
,Slytherin,3,"9 inches, elm, veela hair core",Cat,Acceptable,Exceeds Expectations,Acceptable,9,,60,0,No,No,"Marauder's Map, Invisibility Cloak, Time-Turner",242,57,8
George Boot,Hufflepuff,2,"9 inches, elm, veela hair core",,,Exceeds Expectations,Outstanding,14,Seeker,-7,1,Yes,Yes,"Extendable Ears, Sneakoscope",235,34,9
,Hufflepuff,3,"12 inches, yew, unicorn hair core",Toad,,Outstanding,Acceptable,24,Beater,114,5,No,No,"Extendable Ears, Time-Turner, Firebolt",113,74,1
,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Cat,Poor,Poor,Exceeds Expectations,21,,140,1,Yes,,Marauder's Map,47,86,2
Cho Boot,Slytherin,4,"11 inches, holly, phoenix feather core",Cat,Poor,Poor,Outstanding,18,Keeper,-9,1,No,Yes,"Time-Turner, Extendable Ears",54,66,8
George Bones,Hufflepuff,1,"9 inches, elm, veela hair core",Owl,Poor,Poor,Acceptable,29,Beate#r,167,2,No,,"Marauder's Map, Invisibility Cloak, Firebolt",59,57,0
Neville Bones,Slytherin,5,"12 inches, yew, unicorn hair core",,,Poor,Exceeds Expectations,7,Seek#er,75,5,Yes,Yes,"Invisibility Cloak, Marauder's Map",227,30,5
Cho Thomas,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Poor,Exceeds Expectations,23,Chaser,-82,3,Yes,Yes,Firebolt,313,42,7
,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Exceeds Expectations,Acceptable,8,,4,3,No,Yes,"Invisibility Cloak, Extendable Ears, Sneakoscope",341,81,2
,Slytherin,4,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Outstanding,9,Ke^eper,-10,5,Yes,Yes,"Invisibility Cloak, Time-Turner",309,42,4
,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Exceeds Expectations,14,Seeker,41,0,Yes,,"Invisibility Cloak, Sneakoscope",209,32,10
,Ravenclaw,5,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Exceeds Expectations,Poor,20,,-93,2,Yes,Yes,Sneakoscope,398,74,7
Fred Finnigan,Gryffindor,3,"10 inches, oak, dragon heartstring core",Toad,Poor,Acceptable,Poor,23,Chaser,19,2,No,Yes,"Marauder's Map, Invisibility Cloak",445,80,0
Neville Chang,Slytherin,4,"11 inches, holly, phoenix feather core",Cat,Outstanding,Outstanding,Outstanding,9,,-45,3,Yes,Yes,Firebolt,433,57,2
,Gryffindor,3,"11 inches, holly, phoenix feather core",Dragon,,Outstanding,Acceptable,9,Chaser,165,5,Yes,No,Extendable Ears,352,52,10
Pansy Bones,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Owl,Poor,Poor,Acceptable,19,Beater,168,2,No,No,"Invisibility Cloak, Firebolt, Time-Turner",289,82,0
Alicia Weasley,Slytherin,5,"11 inches, holly, phoenix feather core",Cat,Outstanding,Acceptable,Poor,5,Beater,-38,0,Yes,,"Marauder's Map, Invisibility Cloak",457,61,7
,Gryffindor,1,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Exceeds Expectations,21,Seeker,-5,3,No,,"Extendable Ears, Marauder's Map, Time-Turner",305,42,10
Harry Thomas,Slytherin,1,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Outstanding,Poor,5,Beater,75,0,Yes,,"Firebolt, Invisibility Cloak",151,49,6
Padma Boot,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Acceptable,Exceeds Expectations,9,Keeper,-91,2,No,Yes,"Marauder's Map, Invisibility Cloak, Firebolt",359,77,4
Blaise Thomas,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Toad,,Acceptable,Poor,22,,-33,5,Yes,No,Invisibility Cloak,446,26,5
Alicia Longbottom,Gryffindor,1,"12 inches, yew, unicorn hair core",Muggle Born,,Exceeds Expectations,Exceeds Expectations,18,Beater,153,5,No,,Sneakoscope,222,78,6
,Slytherin,6,"11 inches, holly, phoenix feather core",Owl,Acceptable,Poor,Exceeds Expectations,17,Seeker,-3,3,Yes,Yes,"Firebolt, Extendable Ears",355,93,2
Parvati Weasley,Slytherin,6,"10 inches, oak, dragon heartstring core",Cat,Poor,Poor,Poor,22,Seeker,138,3,No,No,"Sneakoscope, Invisibility Cloak, Time-Turner",63,84,4
Hermione Weasley,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Acceptable,Outstanding,13,Keeper,62,1,Yes,Yes,"Invisibility Cloak, Sneakoscope",135,91,10
,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Acceptable,27,Seeker,145,5,No,No,Firebolt,106,74,4
,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Toad,Poor,Outstanding,Exceeds Expectations,27,Seeker,-11,1,Yes,No,Sneakoscope,154,90,8
,Hufflepuff,2,"9 inches, elm, veela hair core",Toad,Acceptable,Poor,Acceptable,20,Keeper,9,3,No,Yes,"Sneakoscope, Firebolt, Time-Turner",51,39,2
Parvati Weasley,Ravenclaw,2,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Exceeds Expectations,7,Chaser,138,3,No,Yes,"Invisibility Cloak, Firebolt, Sneakoscope",316,69,7
Neville Potter,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Poor,Exceeds Expectations,30,Chaser,195,0,Yes,,"Firebolt, Invisibility Cloak",111,38,5
,Gryffindor,6,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Acceptable,Poor,7,Seeker,-14,0,Yes,,"Time-Turner, Sneakoscope, Invisibility Cloak",149,28,6
,Gryffindor,3,"12 inches, yew, unicorn hair core",Toad,Poor,Outstanding,Poor,26,Beater,160,0,No,No,"Marauder's Map, Firebolt",469,62,10
Seamus Bell,Hufflepuff,6,"9 inches, elm, veela hair core",Toad,Poor,Poor,Poor,28,Chaser,-70,2,Yes,,"Sneakoscope, Firebolt",482,48,2
Blaise Bones,Gryffindor,1,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Poor,30,Beater,74,5,Yes,No,"Sneakoscope, Extendable Ears, Firebolt",405,79,6
Cho Thomas,Slytherin,5,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Acceptable,Poor,21,Seeker,33,0,Yes,Yes,"Extendable Ears, Invisibility Cloak, Firebolt",217,78,10
Lavender Potter,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Outstanding,Poor,25,Keeper,152,2,Yes,Yes,Sneakoscope,280,36,1
,Hufflepuff,4,"12 inches, yew, unicorn hair core",Owl,Poor,Acceptable,Acceptable,29,,35,2,Yes,No,"Firebolt, Extendable Ears, Marauder's Map",453,74,8
Luna Diggory,Ravenclaw,6,"9 inches, elm, veela hair core",Owl,Acceptable,Acceptable,Outstanding,22,Beater,-59,0,Yes,,"Invisibility Cloak, Firebolt",245,32,2
,Hufflepuff,5,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Acceptable,Exceeds Expectations,5,Keeper,70,4,No,,"Extendable Ears, Marauder's Map",255,68,4
,Hufflepuff,4,"10 inches, oak, dragon heartstring core",,Outstanding,Acceptable,Outstanding,17,Chaser,68,5,Yes,No,Invisibility Cloak,355,58,4
,Ravenclaw,5,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Poor,5,Chaser,161,0,Yes,No,Marauder's Map,296,36,6
Cedric Brown,Ravenclaw,2,"12 inches, yew, unicorn hair core",Muggle Born,,Exceeds Expectations,Outstanding,24,,-3,4,Yes,No,"Marauder's Map, Invisibility Cloak",82,37,0
,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Outstanding,Acceptable,9,Keeper,79,2,Yes,No,"Invisibility Cloak, Firebolt, Extendable Ears",455,61,7
Blaise Spinnet,Hufflepuff,7,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Exceeds Expectations,16,S?eeker,173,2,No,Yes,"Firebolt, Marauder's Map",492,71,8
Pansy Finnigan,Slytherin,5,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Outstanding,Exceeds Expectations,28,Seeker,116,4,No,Yes,"Marauder's Map, Sneakoscope, Time-Turner",170,54,2
Alicia Granger,Gryffindor,7,"11 inches, holly, phoenix feather core",Cat,Outstanding,Poor,Outstanding,14,,-6,2,No,Yes,"Time-Turner, Firebolt, Extendable Ears",2,90,0
Seamus Johnson,Gryffindor,4,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Acceptable,7,Chaser,-55,5,No,No,Time-Turner,90,34,0
