Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
,,1,"9 inches, elm, veela hair core",Cat,Acceptable,Exceeds Expectations,Poor,8,Beater,162,2,Yes,No,"Marauder's Map, Time-Turner, Firebolt",197,79,9
Hermione Boot,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Exceeds Expectations,Outstanding,6,Chaser,-56,5,No,No,"Invisibility Cloak, Sneakoscope, Firebolt",212,28,5
Draco Zabini,Hufflepuff,4,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,7,Chaser,-47,5,No,Yes,"Marauder's Map, Time-Turner, Invisibility Cloak",198,42,6
Alicia Bones,Slytherin,4,"12 inches, yew, unicorn hair core",Toad,Acceptable,Poor,Exceeds Expectations,7,Seek/er,-35,4,Yes,No,"Marauder's Map, Time-Turner, Sneakoscope",276,82,9
Hermione Boot,,1,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Outstanding,Outstanding,29,Seeker,155,2,Yes,Yes,"Time-Turner, Firebolt",355,41,3
Draco Boot,Slytherin,3,"11 inches, holly, phoenix feather core",,Acceptable,Outstanding,Acceptable,6,Chaser,198,2,No,Yes,"Firebolt, Invisibility Cloak, Extendable Ears",346,28,8
Neville Lovegood,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Poor,Exceeds Expectations,18,B{eater,25,0,No,Yes,"Extendable Ears, Firebolt, Sneakoscope",387,68,0
,Slytherin,6,"12 inches, yew, unicorn hair core",Toad,Acceptable,Exceeds Expectations,Exceeds Expectations,25,Chaser,-85,2,Yes,No,"Invisibility Cloak, Time-Turner, Firebolt",308,33,2
,Gryffindor,2,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Acceptable,Exceeds Expectations,20,Seeker,-91,3,Yes,No,"Sneakoscope, Invisibility Cloak, Marauder's Map",255,89,9
Cedric Finnigan,Slytherin,6,"9 inches, elm, veela hair core",Dragon,Poor,Poor,Poor,18,Seeker,175,5,Yes,Yes,"Sneakoscope, Time-Turner, Extendable Ears",257,49,9
Pansy Longbottom,Ravenclaw,2,"9 inches, elm, veela hair core",Cat,Outstanding,Acceptable,Acceptable,19,Seeker,-84,0,Yes,No,"Invisibility Cloak, Marauder's Map",17,43,3
Neville Chang,Ravenclaw,5,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Poor,Poor,18,Keeper,190,0,Yes,Yes,Sneakoscope,358,93,3
Angelina Patil,Hufflepuff,5,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Outstanding,Exceeds Expectations,24,Chaser,115,5,No,Yes,Sneakoscope,179,67,0
Harry Boot,Gryffindor,3,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Acceptable,Acceptable,14,Seeker,-9,1,No,Yes,"Invisibility Cloak, Extendable Ears, Firebolt",320,64,2
Pansy Brown,,7,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Exceeds Expectations,Poor,20,Beater,123,0,Yes,No,"Time-Turner, Firebolt",351,42,10
Ginny Johnson,Slytherin,2,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Acceptable,Acceptable,13,Beater,-66,3,Yes,No,Extendable Ears,498,39,9
Alicia Finnigan,Slytherin,5,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Acceptable,Exceeds Expectations,24,,189,5,Yes,Yes,"Marauder's Map, Invisibility Cloak, Sneakoscope",342,77,1
Ginny Thomas,Slytherin,2,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Acceptable,Poor,8,Chaser,-94,4,Yes,Yes,"Marauder's Map, Invisibility Cloak",467,89,4
Cho Brown,Gryffindor,3,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Outstanding,Exceeds Expectations,23,Beater,97,5,No,Yes,"Sneakoscope, Extendable Ears",178,91,7
George Brown,Slytherin,7,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Acceptable,Outstanding,22,Seeker,160,1,Yes,No,"Sneakoscope, Marauder's Map",45,41,8
Seamus Chang,Gryffindor,3,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Acceptable,Exceeds Expectations,13,Chaser,104,3,Yes,Yes,"Time-Turner, Extendable Ears",335,53,2
Luna Diggory,Slytherin,5,"12 inches, yew, unicorn hair core",Toad,Outstanding,Outstanding,Exceeds Expectations,25,S/eeker,-88,3,Yes,,Firebolt,71,90,5
Draco Malfoy,Ravenclaw,7,"9 inches, elm, veela hair core",Dragon,Acceptable,Poor,Exceeds Expectations,24,,-1,2,No,Yes,Extendable Ears,50,66,3
Terry Malfoy,,6,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Exceeds Expectations,Acceptable,24,Chaser,-1,2,Yes,Yes,"Sneakoscope, Extendable Ears, Time-Turner",112,79,1
Pansy Zabini,,5,"9 inches, elm, veela hair core",Dragon,Acceptable,Outstanding,Acceptable,24,,-12,2,No,Yes,Time-Turner,57,75,8
Seamus Brown,Slytherin,4,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Poor,Outstanding,24,Seeker,186,0,No,Yes,"Extendable Ears, Firebolt, Time-Turner",385,63,9
George Spinnet,Gryffindor,3,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Acceptable,Exceeds Expectations,20,,7,5,No,No,Marauder's Map,320,37,6
Susan Parkinson,Hufflepuff,7,"11 inches, holly, phoenix feather core",,Outstanding,Acceptable,Exceeds Expectations,13,Chaser,119,1,No,No,Marauder's Map,42,56,3
Pansy Diggory,Slytherin,5,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Exceeds Expectations,Poor,27,Chaser,106,0,Yes,Yes,"Firebolt, Marauder's Map, Invisibility Cloak",118,71,4
Hermione Diggory,Ravenclaw,5,"9 inches, elm, veela hair core",,,Exceeds Expectations,Outstanding,24,Chaser,92,0,No,No,"Sneakoscope, Firebolt, Time-Turner",352,81,10
Padma Boot,,5,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Exceeds Expectations,Acceptable,18,Chaser,153,0,No,Yes,"Sneakoscope, Marauder's Map, Invisibility Cloak",458,79,7
Parvati Granger,Slytherin,6,"12 inches, yew, unicorn hair core",Muggle Born,,Poor,Acceptable,7,Seeker,4,0,Yes,No,"Firebolt, Time-Turner, Marauder's Map",439,65,8
Harry Boot,,5,"11 inches, holly, phoenix feather core",,,Exceeds Expectations,Outstanding,27,Seek;er,35,5,No,No,"Extendable Ears, Invisibility Cloak",436,74,6
Katie Brown,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Poor,29,,92,2,No,No,"Marauder's Map, Firebolt",153,35,3
Padma Diggory,Slytherin,1,"9 inches, elm, veela hair core",Dragon,Acceptable,Poor,Exceeds Expectations,16,,-59,0,No,Yes,"Firebolt, Extendable Ears, Marauder's Map",463,29,7
Hermione Bell,,4,"11 inches, holly, phoenix feather core",Toad,Acceptable,Acceptable,Acceptable,13,,135,5,No,Yes,Time-Turner,444,27,1
Hermione Finnigan,Slytherin,3,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Acceptable,12,Chaser,52,3,No,No,Time-Turner,232,86,8
Ginny Longbottom,Ravenclaw,6,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Outstanding,23,Seeker,49,5,Yes,No,"Marauder's Map, Invisibility Cloak",468,31,9
Alicia Johnson,Gryffindor,1,"11 inches, holly, phoenix feather core",Dragon,Poor,Poor,Poor,15,Seeker,80,5,Yes,Yes,Invisibility Cloak,100,78,8
Parvati Thomas,Slytherin,7,"9 inches, elm, veela hair core",Dragon,Poor,Poor,Outstanding,27,,159,4,Yes,Yes,Marauder's Map,12,25,3
Hermione Longbottom,Ravenclaw,6,"9 inches, elm, veela hair core",Dragon,Poor,Poor,Exceeds Expectations,25,Seeker,-45,2,Yes,No,"Sneakoscope, Invisibility Cloak",388,41,10
Seamus Thomas,Gryffindor,3,"12 inches, yew, unicorn hair core",Toad,Poor,Poor,Poor,13,Chaser,-9,3,No,No,Extendable Ears,220,68,6
Blaise Parkinson,Ravenclaw,1,"11 inches, holly, phoenix feather core",Owl,Poor,Acceptable,Acceptable,20,Seeker,131,2,Yes,Yes,"Invisibility Cloak, Sneakoscope, Marauder's Map",323,77,7
Lavender Thomas,Slytherin,6,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Outstanding,22,Chaser,3,3,No,Yes,"Extendable Ears, Invisibility Cloak",290,48,3
Terry Parkinson,,2,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Exceeds Expectations,Acceptable,26,Keeper,19,1,Yes,No,"Extendable Ears, Time-Turner, Firebolt",20,97,10
,Hufflepuff,5,"9 inches, elm, veela hair core",Muggle Born,,Acceptable,Poor,20,Keeper,139,1,Yes,Yes,"Marauder's Map, Firebolt",465,46,2
Seamus Weasley,Ravenclaw,6,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Poor,12,Beater),120,2,No,No,Firebolt,167,92,6
Padma Malfoy,Hufflepuff,6,"9 inches, elm, veela hair core",Dragon,Outstanding,Outstanding,Outstanding,13,,131,5,Yes,No,"Invisibility Cloak, Sneakoscope, Marauder's Map",78,36,6
Harry Brown,Gryffindor,1,"11 inches, holly, phoenix feather core",Cat,Outstanding,Outstanding,Exceeds Expectations,26,,144,3,Yes,No,Marauder's Map,499,61,3
Draco Bell,Ravenclaw,2,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Outstanding,Acceptable,12,Keeper,-80,2,No,Yes,"Extendable Ears, Firebolt, Invisibility Cloak",211,88,8
Harry Weasley,Hufflepuff,5,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Outstanding,Poor,10,,124,0,No,Yes,"Sneakoscope, Marauder's Map",395,44,1
,Gryffindor,5,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Exceeds Expectations,Outstanding,19,Beater,98,5,No,No,Sneakoscope,398,78,4
Cedric Lovegood,Gryffindor,4,"11 inches, holly, phoenix feather core",Toad,Outstanding,Acceptable,Outstanding,14,Chaser,1,5,Yes,Yes,"Extendable Ears, Invisibility Cloak",74,27,5
Blaise BoneWs,Gryffindor,7,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Acceptable,6,Beater,-88,2,Yes,No,Marauder's Map,327,89,5
George Malfoy,,2,"10 inches, oak, dragon heartstring core",,Poor,Outstanding,Outstanding,7,Beater,-1,3,Yes,No,Time-Turner,323,100,3
Harry Finnigan,,4,"10 inches, oak, dragon heartstring core",,Outstanding,Exceeds Expectations,Exceeds Expectations,26,Chaser,111,4,Yes,No,"Marauder's Map, Time-Turner",97,97,0
Terry Parkinson,Ravenclaw,5,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Poor,17,,21,0,No,Yes,"Marauder's Map, Invisibility Cloak, Extendable Ears",309,90,8
Pansy Johnson,Hufflepuff,1,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Acceptable,Poor,26,Chaser,197,5,Yes,Yes,"Marauder's Map, Time-Turner",144,32,9
Ron Weasley,,4,"11 inches, holly, phoenix feather core",Owl,Acceptable,Outstanding,Exceeds Expectations,10,Seeker,193,2,No,No,"Sneakoscope, Extendable Ears, Firebolt",184,50,8
Seamus Lovegood,Ravenclaw,3,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Poor,Exceeds Expectations,15,Beater,-34,0,No,Yes,"Marauder's Map, Firebolt, Sneakoscope",414,48,9
Draco BIell,,6,"11 inches, holly, phoenix feather core",,Acceptable,Outstanding,Poor,26,Keeper,-77,3,Yes,Yes,Invisibility Cloak,112,55,1
Draco Weasley,,2,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Exceeds Expectations,Poor,21,,149,3,No,No,Marauder's Map,285,34,8
Blaise Spinnet,Slytherin,6,"12 inches, yew, unicorn hair core",,Outstanding,Acceptable,Exceeds Expectations,9,Beater,90,3,Yes,No,"Marauder's Map, Sneakoscope",163,40,7
Terry Thomays,Ravenclaw,7,"12 inches, yew, unicorn hair core",Cat,Poor,Exceeds Expectations,Acceptable,16,Keeper,88,2,Yes,Yes,"Extendable Ears, Invisibility Cloak",320,61,4
George Boot,Ravenclaw,4,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Acceptable,Exceeds Expectations,19,Be|ater,16,5,Yes,Yes,Extendable Ears,375,87,5
Cho Boot,Ravenclaw,3,"9 inches, elm, veela hair core",Toad,Poor,Acceptable,Acceptable,20,,-65,5,No,No,"Marauder's Map, Sneakoscope, Invisibility Cloak",249,85,0
Blaise Thomas,Gryffindor,1,"11 inches, holly, phoenix feather core",,Poor,Acceptable,Acceptable,26,Seeker,131,3,No,No,Time-Turner,242,75,2
George Brown,,1,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Exceeds Expectations,Acceptable,18,Chaser,-36,5,No,Yes,Firebolt,179,28,3
Draco Lovegood,Slytherin,6,"9 inches, elm, veela hair core",Dragon,Outstanding,Exceeds Expectations,Exceeds Expectations,12,Keeper,-82,3,No,Yes,"Time-Turner, Invisibility Cloak",433,95,10
Lavender Granger,Hufflepuff,2,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Acceptable,7,Keeper,-36,4,Yes,Yes,"Sneakoscope, Time-Turner, Extendable Ears",397,79,5
HermionCe Patil,Gryffindor,3,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Acceptable,20,Beater,11,1,Yes,Yes,"Firebolt, Invisibility Cloak, Time-Turner",373,33,0
Luna Finnigan,,4,"9 inches, elm, veela hair core",Dragon,Poor,Poor,Poor,10,Seeker,161,2,Yes,No,"Time-Turner, Sneakoscope",209,78,0
Cedric Patil,Gryffindor,3,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Outstanding,Acceptable,29,Seeker,187,3,Yes,No,"Firebolt, Marauder's Map, Sneakoscope",122,67,1
,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Acceptable,Outstanding,19,Beater,-4,1,No,Yes,"Firebolt, Marauder's Map, Time-Turner",331,58,0
Terry Chang,Slytherin,2,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Exceeds Expectations,Acceptable,11,Keeper,-48,1,Yes,Yes,Marauder's Map,264,34,3
Draco Zabini,Slytherin,5,"12 inches, yew, unicorn hair core",,Acceptable,Outstanding,Exceeds Expectations,28,Chaser,199,3,Yes,No,"Extendable Ears, Marauder's Map",132,64,9
Dean Lovegood,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Acceptable,Outstanding,11,Keeper,-78,2,Yes,No,"Firebolt, Time-Turner, Marauder's Map",75,81,4
George Patil,Gryffindor,1,"10 inches, oak, dragon heartstring core",,Acceptable,Exceeds Expectations,Outstanding,17,Chaser,125,2,Yes,Yes,Time-Turner,27,49,5
Neville Boot,Gryffindor,5,"10 inches, oak, dragon heartstring core",,Outstanding,Acceptable,Poor,29,Seeker,196,1,No,Yes,Invisibility Cloak,384,68,9
Ginny Patil,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Acceptable,26,,93,5,No,Yes,"Sneakoscope, Firebolt",296,33,8
Luna Boot,,5,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Acceptable,7,Beater,-25,4,No,No,"Time-Turner, Marauder's Map",119,61,8
,,6,"9 inches, elm, veela hair core",Owl,,Exceeds Expectations,Outstanding,21,Keeper,-16,1,Yes,Yes,"Extendable Ears, Time-Turner, Invisibility Cloak",359,32,2
Parvati Diggory,Slytherin,2,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Exceeds Expectations,26,,133,0,Yes,Yes,"Sneakoscope, Extendable Ears, Invisibility Cloak",11,47,9
AliVcia Potter,Gryffindor,6,"11 inches, holly, phoenix feather core",Dragon,Poor,Outstanding,Poor,12,,173,3,Yes,Yes,"Invisibility Cloak, Extendable Ears, Sneakoscope",95,38,3
Fred Zabini,Hufflepuff,2,"12 inches, yew, unicorn hair core",Cat,Outstanding,Outstanding,Outstanding,24,Seeker,132,0,No,No,Invisibility Cloak,4,28,1
Hermione Johnson,Gryffindor,1,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Poor,7,Beater,-37,4,No,Yes,"Firebolt, Marauder's Map",404,86,0
Cedric Zabini,Hufflepuff,5,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Acceptable,15,Seeker,196,4,Yes,No,"Time-Turner, Invisibility Cloak, Firebolt",216,48,0
Ginny Bell,Ravenclaw,2,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Exceeds Expectations,30,,3,3,Yes,Yes,Firebolt,449,26,9
Ron Patil,Slytherin,5,"12 inches, yew, unicorn hair core",,Poor,Exceeds Expectations,Exceeds Expectations,14,Chaser,116,4,No,Yes,"Sneakoscope, Extendable Ears",307,81,10
Ron Parkinson,Hufflepuff,4,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Outstanding,18,Seeker,-30,2,No,No,"Sneakoscope, Firebolt, Extendable Ears",419,54,1
Blaise Granger,Ravenclaw,2,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Exceeds Expectations,7,Keeper,120,1,Yes,Yes,Time-Turner,341,45,0
,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Outstanding,Acceptable,19,Beater,76,3,Yes,No,"Firebolt, Extendable Ears",44,80,8
Cedric Zabini,Hufflepuff,1,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Exceeds Expectations,Poor,11,Chaser,150,5,No,No,"Invisibility Cloak, Time-Turner",146,56,0
Ron Diggory,Hufflepuff,5,"12 inches, yew, unicorn hair core",Owl,Acceptable,Exceeds Expectations,Outstanding,6,Beater,74,5,No,Yes,"Extendable Ears, Time-Turner, Firebolt",257,33,7
,Ravenclaw,3,"12 inches, yew, unicorn hair core",,Outstanding,Poor,Poor,20,Beater,-80,4,No,Yes,"Marauder's Map, Invisibility Cloak",381,94,6
,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Cat,,Poor,Acceptable,20,Keeper,105,4,No,No,Sneakoscope,221,46,1
Cho Malfoy,Hufflepuff,5,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Exceeds Expectations,Poor,15,,187,0,No,Yes,Invisibility Cloak,177,52,0
Cho Parkinson,HUFFLEPUFF,7,"10 inches, oak, dragon heartstring core",Cat,Poor,Acceptable,Outstanding,17,Chaser,24,5,No,Yes,"Time-Turner, Firebolt",374,85,3
,Ravenclaw,7,"9 inches, elm, veela hair core",Toad,Outstanding,Acceptable,Outstanding,21,,91,4,No,Yes,"Marauder's Map, Firebolt, Extendable Ears",22,34,1
Parvati Thomas,Slytherin,1,"11 inches, holly, phoenix feather core",Dragon,Poor,Outstanding,Poor,12,Beater,48,1,No,No,"Firebolt, Time-Turner, Extendable Ears",249,37,5
Ginny Weasley,Hufflepuff,5,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Outstanding,Poor,28,Beater,89,0,No,Yes,"Time-Turner, Sneakoscope",348,42,0
Lavender Lovegood,Gryffindor,7,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,10,Keeper,136,5,No,No,"Firebolt, Sneakoscope",114,56,8
Ginny Chang,Hufflepuff,3,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Poor,Poor,14,Chaser,-54,1,No,Yes,Extendable Ears,330,91,10
Padma Weasley,Ravenclaw,7,"12 inches, yew, unicorn hair core",Cat,Acceptable,Acceptable,Outstanding,5,Chaser,163,2,No,No,"Invisibility Cloak, Firebolt",67,64,10
Luna Thomas,Slytherin,4,"12 inches, yew, unicorn hair core",,Outstanding,Poor,Poor,10,Seeker,-62,3,No,No,"Firebolt, Time-Turner, Sneakoscope",162,87,2
BlaXise Weasley,,5,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,23,Seeker,130,5,Yes,No,Extendable Ears,453,54,5
Cho Brown,Ravenclaw,3,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Acceptable,10,Se'eker,117,2,No,Yes,"Sneakoscope, Invisibility Cloak, Firebolt",353,98,0
Draco Bell,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Outstanding,Acceptable,20,,84,5,No,Yes,"Extendable Ears, Firebolt, Sneakoscope",173,98,10
Anlicia Finnigan,Slytherin,3,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Exceeds Expectations,Acceptable,18,Seeker,-42,4,Yes,Yes,"Sneakoscope, Time-Turner, Marauder's Map",11,97,1
Pansy Lovegood,Hufflepuff,6,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Outstanding,Acceptable,10,Chaser,-5,3,No,No,"Marauder's Map, Invisibility Cloak, Time-Turner",125,46,2
Fred Johnson,Gryffindor,2,"10 inches, oak, dragon heartstring core",,Acceptable,Poor,Acceptable,10,Chaser,52,5,No,Yes,"Marauder's Map, Invisibility Cloak",245,72,7
Dean Zabini,Gryffindor,1,"9 inches, elm, veela hair core",Cat,Outstanding,Poor,Acceptable,20,Seeker,183,3,No,No,"Firebolt, Marauder's Map, Sneakoscope",40,77,7
Katie Lovegood,Gryffindor,6,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Exceeds Expectations,18,Keeper,48,4,No,Yes,Invisibility Cloak,444,63,6
,Slytherin,7,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Poor,22,Beater,102,3,Yes,Yes,"Firebolt, Marauder's Map, Sneakoscope",240,62,6
Ginny Lovegood,Ravenclaw,5,"9 inches, elm, veela hair core",Cat,,Exceeds Expectations,Outstanding,30,Keeper,82,5,Yes,No,"Marauder's Map, Firebolt, Sneakoscope",54,84,3
Neville Zabini,Gryffindor,7,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Poor,24,Keeper,118,5,Yes,Yes,Invisibility Cloak,180,75,2
Terry Bell,Gryffindor,2,"11 inches, holly, phoenix feather core",Owl,Poor,Outstanding,Outstanding,11,,-72,5,No,No,Time-Turner,207,55,2
Ron Spinnet,Ravenclaw,7,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Exceeds Expectations,Acceptable,13,,93,5,No,No,"Firebolt, Invisibility Cloak, Extendable Ears",257,35,7
,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Poor,Acceptable,7,Seeker,53,3,Yes,No,"Sneakoscope, Marauder's Map, Firebolt",169,79,3
Nevilgle Lovegood,Hufflepuff,2,"12 inches, yew, unicorn hair core",Toad,Outstanding,Poor,Outstanding,7,,-25,3,No,Yes,Extendable Ears,338,68,3
Terry Brown,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Acceptable,12,Beater,109,0,Yes,Yes,"Invisibility Cloak, Time-Turner, Firebolt",375,57,9
Pansy Zabini,Slytherin,5,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Poor,7,Seeker,128,4,No,Yes,"Invisibility Cloak, Time-Turner, Firebolt",89,39,0
Lavender Thomas,Gryffindor,4,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Outstanding,28,Chaser,184,5,Yes,Yes,"Firebolt, Invisibility Cloak",199,94,7
Draco Brown,Gryffindor,1,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Outstanding,Poor,21,Chaser,-74,0,No,Yes,"Sneakoscope, Marauder's Map, Time-Turner",124,92,7
Alicia Weasley,Ravenclaw,7,"9 inches, elm, veela hair core",Cat,Outstanding,Poor,Outstanding,10,Keeper,34,2,No,Yes,Marauder's Map,120,89,5
Parvati Granger,Slytherin,7,"12 inches, yew, unicorn hair core",Toad,Acceptable,Acceptable,Exceeds Expectations,20,Chaser,70,2,No,Yes,Extendable Ears,123,62,0
Neville Potter,Ravenclaw,7,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Outstanding,Acceptable,25,,-96,0,No,No,"Invisibility Cloak, Time-Turner, Marauder's Map",118,43,7
Susan Parkinson,Slytherin,2,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Exceeds Expectations,22,Chaser,49,3,Yes,Yes,"Firebolt, Time-Turner",132,51,7
Neville Lovegood,Slytherin,7,"12 inches, yew, unicorn hair core",Owl,Poor,Acceptable,Acceptable,18,Beater,-50,3,Yes,No,Firebolt,458,29,4
