Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
,Slytherin,6,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Acceptable,Acceptable,16,Seeker,-3,2,Yes,No,"Marauder's Map, Time-Turner, Invisibility Cloak",453,32,0
Alicia Parkinson,Slytherin,1,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Exceeds Expectations,Outstanding,8,,82,5,No,No,Marauder's Map,330,35,10
,Gryffindor,7,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Acceptable,Acceptable,24,Chaser,14,2,Yes,Yes,"Marauder's Map, Time-Turner",122,69,5
,Gryffindor,4,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Exceeds Expectations,30,Seeker,-65,4,No,Yes,"Sneakoscope, Firebolt, Invisibility Cloak",148,66,7
,RAVENCLAW,1,"12 inches, yew, unicorn hair core",Owl,Outstanding,Acceptable,Acceptable,8,Beater,17,2,Yes,Yes,"Invisibility Cloak, Marauder's Map",277,52,9
LunIa Potter,GRYFFINDOR,3,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Poor,Exceeds Expectations,17,Beater,124,4,Yes,No,"Extendable Ears, Firebolt, Time-Turner",422,46,7
,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Poor,Outstanding,14,Beater,63,5,Yes,No,Extendable Ears,271,95,8
Seamus Thomas,Hufflepuff,4,"11 inches, holly, phoenix feather core",Owl,,Exceeds Expectations,Acceptable,12,Chaser,116,4,Yes,Yes,"Sneakoscope, Extendable Ears, Marauder's Map",210,72,0
Seamus Johnson,Ravenclaw,7,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Acceptable,Outstanding,11,Chaser,110,1,No,Yes,Sneakoscope,4,78,0
,Ravenclaw,5,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Poor,13,Keeper,-37,0,Yes,No,Marauder's Map,354,82,4
,Hufflepuff,7,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Exceeds Expectations,Exceeds Expectations,19,Chaser,195,0,No,No,"Invisibility Cloak, Firebolt, Sneakoscope",177,37,3
Susan Finnigan,Gryffindor,6,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Poor,Outstanding,20,Chaser,152,4,No,No,"Time-Turner, Firebolt, Invisibility Cloak",452,63,9
Katie Spinnet,Slytherin,7,"9 inches, elm, veela hair core",Dragon,Acceptable,Exceeds Expectations,Acceptable,30,,21,3,No,Yes,"Invisibility Cloak, Time-Turner",290,99,6
Terry Granger,Ravenclaw,2,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Acceptable,Poor,5,Seeker,-35,4,Yes,Yes,"Firebolt, Sneakoscope",383,78,0
Terry Parkinson,Slytherin,5,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Exceeds Expectations,Acceptable,17,Keeper,-95,1,No,Yes,"Marauder's Map, Firebolt",80,30,1
Hermione Patil,HUFFLEPUFF,5,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Outstanding,Poor,20,Seeker,-41,4,Yes,No,"Sneakoscope, Invisibility Cloak, Marauder's Map",219,53,5
PadmaA Bell,GRYFFINDOR,4,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Exceeds Expectations,13,Chaser,126,2,Yes,No,"Firebolt, Invisibility Cloak",2,78,2
Seamus Zabini,Gryffindor,4,"9 inches, elm, veela hair core",Muggle Born,Poor,Acceptable,Poor,23,Seeker,29,2,No,No,"Invisibility Cloak, Sneakoscope, Time-Turner",163,64,10
Seamus Longbottom,Gryffindor,4,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Poor,Poor,17,"Bea""ter",-57,3,Yes,Yes,Invisibility Cloak,40,28,9
Cedric Malfoy,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Toad,,Outstanding,Exceeds Expectations,12,Beater,160,5,Yes,,"Time-Turner, Marauder's Map, Sneakoscope",77,36,3
Dean Zabini,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Exceeds Expectations,Outstanding,7,,78,2,No,No,"Invisibility Cloak, Sneakoscope",284,85,2
Parvati Chang,GRYFFINDOR,5,"10 inches, oak, dragon heartstring core",Owl,Poor,Poor,Exceeds Expectations,29,Seeker,163,0,Yes,No,"Firebolt, Sneakoscope",0,47,2
Ginny Granger,Gryffindor,3,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Poor,30,Keeper,152,1,No,Yes,"Marauder's Map, Invisibility Cloak, Sneakoscope",500,100,4
Padma Bones,Slytherin,6,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Acceptable,24,,34,4,Yes,Yes,Marauder's Map,178,92,6
Neville Granger,GRYFFINDOR,7,"9 inches, elm, veela hair core",,Poor,Exceeds Expectations,Outstanding,26,,-55,0,No,Yes,"Invisibility Cloak, Time-Turner",322,97,1
Ron Johnson,Gryffindor,2,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Outstanding,Poor,19,Seeke^r,-56,3,No,Yes,Marauder's Map,299,32,8
Susan Bones,GRYFFINDOR,1,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Acceptable,Outstanding,16,Chaser,75,3,No,Yes,Firebolt,281,96,2
,Hufflepuff,6,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Exceeds Expectations,Poor,20,Beater,38,4,Yes,,Extendable Ears,268,87,5
Fred Johnson,Gryffindor,1,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Poor,Outstanding,7,Beater,169,1,No,No,"Sneakoscope, Firebolt",118,37,6
Harry Thomas,SLYTHERIN,5,"11 inches, holly, phoenix feather core",Cat,Poor,Exceeds Expectations,Poor,14,,-82,2,No,No,"Time-Turner, Marauder's Map",305,45,0
Pansy Granger,Gryffindor,2,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Poor,27,Chaser,-54,3,No,Yes,"Extendable Ears, Marauder's Map, Firebolt",440,51,0
Terry Lovegood,,1,"9 inches, elm, veela hair core",,Exceeds Expectations,Exceeds Expectations,Poor,26,Cha{ser,8,3,No,No,Extendable Ears,82,76,6
,GRYFFINDOR,4,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Acceptable,Outstanding,14,Beater,96,4,Yes,Yes,"Time-Turner, Sneakoscope",380,61,3
Susan Spinnet,Ravenclaw,3,"9 inches, elm, veela hair core",,Exceeds Expectations,Exceeds Expectations,Acceptable,27,,-54,2,No,No,"Time-Turner, Extendable Ears, Invisibility Cloak",346,84,4
Seamus Johnson,,2,"9 inches, elm, veela hair core",Cat,Acceptable,Exceeds Expectations,Exceeds Expectations,5,,17,5,Yes,Yes,Invisibility Cloak,190,28,5
Neville Granger,Gryffindor,3,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Poor,15,Beater,112,2,No,Yes,"Invisibility Cloak, Firebolt",255,63,2
Cho Lovegood,Gryffindor,6,"10 inches, oak, dragon heartstring core",,Outstanding,Acceptable,Outstanding,9,Beater,72,4,Yes,No,Extendable Ears,375,95,0
Harry Diggory,Slytherin,2,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Poor,Poor,27,B-eater,-31,3,Yes,Yes,"Invisibility Cloak, Extendable Ears, Time-Turner",395,52,1
Lavender Finnigan,Slytherin,4,"9 inches, elm, veela hair core",,Exceeds Expectations,Exceeds Expectations,Acceptable,14,Keeper,128,3,Yes,No,"Firebolt, Extendable Ears, Sneakoscope",270,46,6
Angelina Potter,Slytherin,3,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Acceptable,19,Seeker,28,4,Yes,No,Extendable Ears,231,82,9
,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Outstanding,23,Beater,193,2,Yes,Yes,Time-Turner,462,34,6
Luna Potter,Ravenclaw,1,"12 inches, yew, unicorn hair core",Owl,Acceptable,Poor,Outstanding,8,,-36,0,Yes,No,"Extendable Ears, Sneakoscope",66,96,4
,Slytherin,4,"9 inches, elm, veela hair core",,Acceptable,Outstanding,Acceptable,30,Beater,137,0,Yes,Yes,"Sneakoscope, Time-Turner, Marauder's Map",424,51,10
Harry Pottefr,RAVENCLAW,3,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Poor,Exceeds Expectations,12,Chaser,77,1,No,Yes,"Firebolt, Extendable Ears",31,36,2
Neville Longbottom,HUFFLEPUFF,7,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Poor,22,Keeper,114,3,No,Yes,Marauder's Map,332,84,3
Dean Bell,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Poor,12,,-78,3,No,Yes,"Marauder's Map, Firebolt, Invisibility Cloak",206,30,10
Angelina Potter,Slytherin,2,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Acceptable,Outstanding,5,,183,5,No,Yes,"Marauder's Map, Invisibility Cloak",181,91,4
,Hufflepuff,6,"9 inches, elm, veela hair core",,Poor,Poor,Acceptable,8,Beater,58,4,Yes,Yes,"Sneakoscope, Extendable Ears, Firebolt",415,85,8
Pansy Chang,Hufflepuff,1,"9 inches, elm, veela hair core",Owl,Outstanding,Acceptable,Exceeds Expectations,23,Chaser,155,4,No,Yes,"Invisibility Cloak, Sneakoscope",123,62,9
,Hufflepuff,6,"10 inches, oak, dragon heartstring core",,Acceptable,Outstanding,Acceptable,10,Chaser,160,1,Yes,Yes,"Marauder's Map, Invisibility Cloak, Firebolt",69,64,1
Dean Finnigan,RAVENCLAW,3,"9 inches, elm, veela hair core",,Acceptable,Exceeds Expectations,Outstanding,5,Beater,188,3,Yes,Yes,Firebolt,440,54,6
Ginny Lovegood,Hufflepuff,4,"9 inches, elm, veela hair core",,Exceeds Expectations,Outstanding,Poor,6,Seeker,-3,5,No,No,Marauder's Map,214,74,10
DrYaco Diggory,Ravenclaw,5,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Exceeds Expectations,12,,159,2,Yes,No,"Firebolt, Extendable Ears, Time-Turner",173,37,7
,Slytherin,6,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,10,Keeper,-58,0,Yes,,"Invisibility Cloak, Time-Turner, Extendable Ears",338,37,9
Ron Spinnet,SLYTHERIN,4,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Exceeds Expectations,Exceeds Expectations,20,Keeper,62,4,Yes,Yes,"Firebolt, Extendable Ears",233,92,0
,Slytherin,5,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Outstanding,Exceeds Expectations,10,Chaser,181,5,No,Yes,Extendable Ears,382,71,4
Katie Bell,SLYTHERIN,1,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Poor,Outstanding,22,,-10,4,No,Yes,"Firebolt, Time-Turner, Sneakoscope",302,72,7
,Ravenclaw,2,"12 inches, yew, unicorn hair core",Toad,Outstanding,Poor,Poor,16,,3,3,Yes,No,"Marauder's Map, Invisibility Cloak, Firebolt",96,61,8
Dean Thomas,Gryffindor,6,"9 inches, elm, veela hair core",,Outstanding,Acceptable,Acceptable,15,Keeper,95,2,No,No,"Extendable Ears, Invisibility Cloak",150,72,1
Neville Zabini,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Outstanding,Outstanding,24,Keeper,-98,1,No,No,"Time-Turner, Extendable Ears, Sneakoscope",411,49,9
Dean Malfoy,Slytherin,4,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Outstanding,Outstanding,5,Beater,79,1,Yes,No,Time-Turner,333,28,10
,,2,"12 inches, yew, unicorn hair core",,Acceptable,Exceeds Expectations,Outstanding,21,,24,5,No,No,"Marauder's Map, Time-Turner, Sneakoscope",241,70,0
Luna Chang,Ravenclaw,1,"11 inches, holly, phoenix feather core",Owl,Outstanding,Exceeds Expectations,Acceptable,7,Chaser,170,1,Yes,Yes,"Firebolt, Sneakoscope, Invisibility Cloak",84,42,4
Neville Granger,Gryffindor,3,"12 inches, yew, unicorn hair core",Cat,Poor,Exceeds Expectations,Acceptable,8,Beater,100,1,No,No,Firebolt,361,97,6
Alicia Lovegood,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Poor,Exceeds Expectations,25,Keeper,173,3,No,,"Marauder's Map, Firebolt, Time-Turner",289,100,0
Padma Thomas,HUFFLEPUFF,6,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Poor,15,B]eater,6,4,Yes,No,"Sneakoscope, Extendable Ears, Invisibility Cloak",292,68,0
Susan Brown,Gryffindor,5,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Exceeds Expectations,13,"Keeper,",-37,1,Yes,Yes,"Sneakoscope, Extendable Ears, Invisibility Cloak",122,37,4
Susan Finnigan,Gryffindor,5,"9 inches, elm, veela hair core",Cat,Poor,Poor,Poor,9,Beater,35,0,Yes,No,"Sneakoscope, Invisibility Cloak",127,33,4
Lavender Brown,GRYFFINDOR,7,"9 inches, elm, veela hair core",Cat,Acceptable,Outstanding,Acceptable,27,,25,2,No,Yes,"Extendable Ears, Marauder's Map",384,37,2
Padma Johnsond,Gryffindor,3,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Exceeds Expectations,10,Beater,59,2,No,No,"Firebolt, Sneakoscope, Time-Turner",34,50,6
Ron Brown,Hufflepuff,7,"11 inches, holly, phoenix feather core",Cat,Poor,Exceeds Expectations,Poor,24,,30,4,No,No,"Extendable Ears, Marauder's Map",198,56,7
,Gryffindor,2,"10 inches, oak, dragon heartstring core",Dragon,Poor,Acceptable,Acceptable,22,,41,2,Yes,Yes,Sneakoscope,160,98,2
Angelina Patil,GRYFFINDOR,3,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Exceeds Expectations,Outstanding,22,Chaser,19,5,No,Yes,"Firebolt, Sneakoscope, Extendable Ears",307,36,3
,Slytherin,5,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Outstanding,Poor,21,,-31,3,No,,"Extendable Ears, Firebolt",87,72,10
Parvati Longbottom,Gryffindor,5,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Outstanding,Poor,16,Seeker,-94,4,No,No,"Sneakoscope, Firebolt, Invisibility Cloak",49,62,8
Ron Potter,Hufflepuff,6,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,23,,58,2,Yes,Yes,"Firebolt, Time-Turner",332,34,9
ParIvati Spinnet,Hufflepuff,7,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Acceptable,Poor,27,Beater,81,4,Yes,Yes,"Extendable Ears, Invisibility Cloak, Marauder's Map",198,85,6
Harry DiggoLry,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Poor,Acceptable,29,Chase*r,-60,2,No,Yes,"Invisibility Cloak, Extendable Ears",465,53,0
,Gryffindor,6,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Exceeds Expectations,Poor,7,Chaser,62,3,Yes,No,Sneakoscope,27,64,8
Fred Boot,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Owl,Poor,Acceptable,Outstanding,6,Chaser,63,2,Yes,No,Sneakoscope,273,95,0
,Ravenclaw,6,"10 inches, oak, dragon heartstring core",,Acceptable,Exceeds Expectations,Exceeds Expectations,20,Seeker,154,1,Yes,No,"Marauder's Map, Sneakoscope",356,83,6
Cho Malfoy,Ravenclaw,1,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Poor,20,C`haser,87,0,No,,Time-Turner,483,31,3
Alicia Patil,Ravenclaw,2,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Acceptable,Poor,12,Chas<er,172,2,Yes,Yes,Time-Turner,230,47,1
Angelina Patil,Ravenclaw,3,"9 inches, elm, veela hair core",Dragon,,Exceeds Expectations,Acceptable,21,Beater,-42,5,No,Yes,"Time-Turner, Firebolt, Invisibility Cloak",130,76,8
Dean Patil,Ravenclaw,1,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Acceptable,Poor,16,Beater,170,4,No,Yes,"Time-Turner, Sneakoscope",322,91,4
Terry Johnson,Slytherin,2,"9 inches, elm, veela hair core",Dragon,Outstanding,Exceeds Expectations,Acceptable,15,Chaser,-90,5,Yes,Yes,Marauder's Map,197,34,5
,Ravenclaw,3,"11 inches, holly, phoenix feather core",,Outstanding,Acceptable,Outstanding,7,,-72,2,Yes,No,"Extendable Ears, Sneakoscope, Firebolt",385,59,6
Neville Granger,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Dragon,Poor,Exceeds Expectations,Outstanding,10,Keeper,177,1,Yes,No,"Extendable Ears, Invisibility Cloak, Time-Turner",194,62,3
Fred Boot,Ravenclaw,4,"11 inches, holly, phoenix feather core",Dragon,Poor,Poor,Exceeds Expectations,29,Chaser,195,2,No,Yes,"Invisibility Cloak, Sneakoscope, Extendable Ears",428,45,7
Harry Weasley,Ravenclaw,7,"12 inches, yew, unicorn hair core",Cat,,Outstanding,Acceptable,7,Chaser,19,1,Yes,No,"Marauder's Map, Extendable Ears",177,75,2
,Ravenclaw,1,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Acceptable,7,,81,1,Yes,Yes,Invisibility Cloak,467,92,5
Ginny Patil,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Poor,Outstanding,13,Seeker,52,0,No,Yes,"Firebolt, Time-Turner",497,97,9
Neville Weasley,Gryffindor,3,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Outstanding,14,See^ker,81,4,Yes,No,Extendable Ears,294,98,1
Hermione Longbottom,Ravenclaw,1,"9 inches, elm, veela hair core",Cat,,Outstanding,Acceptable,5,,11,5,No,No,"Marauder's Map, Extendable Ears, Invisibility Cloak",174,48,8
,,5,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Exceeds Expectations,Poor,29,Chaser,67,1,Yes,No,"Extendable Ears, Invisibility Cloak, Time-Turner",292,56,10
,RAVENCLAW,3,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Poor,Exceeds Expectations,27,Beater,175,4,No,No,"Marauder's Map, Firebolt, Extendable Ears",411,69,7
Alicia Bones,HUFFLEPUFF,6,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Acceptable,Outstanding,21,,-19,1,No,Yes,Extendable Ears,436,90,9
Angelina Longbottom,,6,"10 inches, oak, dragon heartstring core",Dragon,,Acceptable,Acceptable,24,Seeker,154,3,No,No,Extendable Ears,195,86,9
Seamurs Boot,,5,"12 inches, yew, unicorn hair core",Dragon,Poor,Exceeds Expectations,Poor,13,Kee]per,-66,0,No,Yes,"Marauder's Map, Extendable Ears, Sneakoscope",323,64,6
,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Poor,Exceeds Expectations,13,Chaser,167,3,Yes,Yes,"Extendable Ears, Marauder's Map",471,33,9
George Malfoy,GRYFFINDOR,2,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Outstanding,Exceeds Expectations,10,Seeker,-97,3,No,No,Firebolt,227,85,10
Parvati Chang,Ravenclaw,2,"11 inches, holly, phoenix feather core",,,Exceeds Expectations,Poor,6,Keeper,191,5,No,No,"Sneakoscope, Invisibility Cloak, Extendable Ears",128,72,2
,Ravenclaw,3,"11 inches, holly, phoenix feather core",Dragon,Poor,Outstanding,Outstanding,9,Keeper,111,3,Yes,,"Sneakoscope, Invisibility Cloak, Firebolt",98,76,9
HarJry Bell,SLYTHERIN,1,"10 inches, oak, dragon heartstring core",Cat,,Acceptable,Acceptable,17,Chaser,-59,1,Yes,Yes,"Invisibility Cloak, Extendable Ears",252,62,5
Draco Lovegood,Hufflepuff,1,"12 inches, yew, unicorn hair core",,Outstanding,Poor,Outstanding,7,Keeper,24,0,Yes,,"Invisibility Cloak, Marauder's Map",477,98,8
Neville PoNtter,Slytherin,3,"11 inches, holly, phoenix feather core",Toad,Poor,Poor,Poor,22,Chaser,68,5,No,Yes,"Time-Turner, Invisibility Cloak, Firebolt",266,58,0
,Hufflepuff,2,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Poor,16,Se(eker,-12,1,No,Yes,Extendable Ears,434,38,8
Cedric Thomasl,Ravenclaw,4,"12 inches, yew, unicorn hair core",Cat,Poor,Poor,Exceeds Expectations,8,Se'eker,16,5,No,Yes,"Marauder's Map, Invisibility Cloak",238,94,2
AnXgelina Zabini,Ravenclaw,6,"11 inches, holly, phoenix feather core",Cat,Outstanding,Acceptable,Acceptable,5,,114,4,Yes,No,"Extendable Ears, Invisibility Cloak",322,81,7
,Slytherin,3,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Poor,Acceptable,28,Seeker,110,1,No,No,"Time-Turner, Firebolt",125,71,5
Lavender Bones,HUFFLEPUFF,1,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Poor,30,Beater,83,5,Yes,Yes,"Time-Turner, Firebolt, Invisibility Cloak",425,42,1
Cho Bones,Ravenclaw,4,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Poor,10,C.haser,180,0,No,No,Marauder's Map,43,73,0
Katie Longbottom,RAVENCLAW,1,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Outstanding,Exceeds Expectations,17,Chaser,17,4,Yes,Yes,Firebolt,92,77,1
Susan Patil,Gryffindor,7,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Acceptable,Acceptable,9,Seeker,-11,3,Yes,Yes,"Marauder's Map, Time-Turner, Extendable Ears",59,35,1
Fred Johnson,Gryffindor,5,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Poor,23,Beater,75,1,No,Yes,Time-Turner,187,63,1
Angelina Malfoy,Slytherin,6,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Outstanding,Acceptable,14,,-15,2,Yes,No,"Marauder's Map, Sneakoscope",199,96,7
Luna Lovegood,Slytherin,5,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Poor,29,Seeke*r,-59,1,Yes,No,"Sneakoscope, Firebolt",191,68,1
,Hufflepuff,5,"9 inches, elm, veela hair core",Cat,Outstanding,Acceptable,Poor,21,Seeker,127,4,Yes,No,Time-Turner,287,54,3
,,2,"9 inches, elm, veela hair core",Owl,Poor,Acceptable,Acceptable,29,Beater,81,0,Yes,Yes,Time-Turner,436,83,8
Cho Zabini,,3,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Poor,23,,182,2,No,No,Invisibility Cloak,104,46,6
Katie Spinnet,HUFFLEPUFF,7,"11 inches, holly, phoenix feather core",Cat,Acceptable,Acceptable,Acceptable,8,Chaser@,103,4,No,Yes,Firebolt,290,56,3
Rony Granger,Ravenclaw,5,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Outstanding,8,Beater,-80,0,No,Yes,Extendable Ears,102,90,5
Padma Thomas,Hufflepuff,5,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Poor,Acceptable,27,"Chaser""",-80,1,No,Yes,"Time-Turner, Sneakoscope, Extendable Ears",27,83,6
Harry Granger,Slytherin,1,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Exceeds Expectations,Acceptable,21,Beater,183,5,No,Yes,Extendable Ears,39,81,1
Pansy Bones,GRYFFINDOR,2,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Outstanding,Poor,7,Seeker,179,2,Yes,Yes,"Marauder's Map, Time-Turner, Sneakoscope",146,100,3
Alicia Johnson,Slytherin,3,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Exceeds Expectations,Poor,9,,161,3,Yes,No,Extendable Ears,338,57,5
Hermione Patil,Gryffindor,5,"12 inches, yew, unicorn hair core",Toad,Outstanding,Poor,Acceptable,20,Chaser,116,1,No,Yes,Marauder's Map,202,26,3
,RAVENCLAW,7,"9 inches, elm, veela hair core",Dragon,Poor,Exceeds Expectations,Poor,8,Chaser,-13,3,Yes,Yes,"Marauder's Map, Invisibility Cloak, Firebolt",99,37,1
Blaise Parkinson,Gryffindor,2,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Acceptable,21,Seeker,6,2,Yes,No,"Marauder's Map, Extendable Ears",69,35,7
Seamus Zanbini,Ravenclaw,6,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Outstanding,Exceeds Expectations,5,Keeper,127,1,No,Yes,"Sneakoscope, Time-Turner",336,61,5
,Hufflepuff,3,"11 inches, holly, phoenix feather core",Cat,,Acceptable,Acceptable,30,Keeper,-26,4,No,No,"Firebolt, Marauder's Map, Sneakoscope",294,63,7
