Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
,Gryffindor,5,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Poor,Outstanding,7,Chaser,171,5,Yes,Yes,"Marauder's Map, Invisibility Cloak",176,47,0
,Slytherin,4,"12 inches, yew, unicorn hair core",Dragon,Poor,Exceeds Expectations,Outstanding,17,,90,3,No,Yes,Firebolt,446,57,1
,Gryffindor,4,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Poor,24,Beater,166,5,Yes,No,"Firebolt, Invisibility Cloak, Time-Turner",162,98,5
Hermione Lovegood,,6,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Exceeds Expectations,Poor,16,,136,4,No,No,"Firebolt, Marauder's Map",479,93,8
,Hufflepuff,1,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Outstanding,16,Beater,-13,3,Yes,,Extendable Ears,481,44,7
,RAVENCLAW,4,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Poor,7,See?ker,9,5,Yes,,Invisibility Cloak,276,100,9
Ron Finnigan,,5,"11 inches, holly, phoenix feather core",Owl,Outstanding,Poor,Poor,6,Bea@ter,44,4,Yes,Yes,Marauder's Map,7,92,2
,Slytherin,2,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Exceeds Expectations,Exceeds Expectations,30,Seeker,74,1,Yes,No,"Sneakoscope, Invisibility Cloak, Firebolt",443,25,10
,Slytherin,3,"10 inches, oak, dragon heartstring core",,Acceptable,Exceeds Expectations,Outstanding,13,Beater,-43,0,Yes,No,Marauder's Map,65,69,4
Parvati Potter,,6,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Exceeds Expectations,Acceptable,25,Chaser$,-16,1,Yes,Yes,Extendable Ears,67,100,3
Fred Boot,,7,"9 inches, elm, veela hair core",Muggle Born,Poor,Outstanding,Exceeds Expectations,14,Keeper,141,3,No,,"Sneakoscope, Time-Turner",237,59,0
Terry Malfoy,Ravenclaw,4,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Outstanding,Poor,8,Chaser,-85,1,Yes,No,"Firebolt, Sneakoscope",208,73,4
Cho Zabinei,Ravenclaw,7,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Exceeds Expectations,Exceeds Expectations,14,Chaser,157,1,No,,"Invisibility Cloak, Marauder's Map, Firebolt",193,98,3
Ron BNoot,HUFFLEPUFF,3,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Poor,Outstanding,22,Keeper,-54,3,No,Yes,"Marauder's Map, Firebolt, Time-Turner",187,37,7
,Hufflepuff,7,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Exceeds Expectations,29,Be$ater,-24,3,Yes,No,Invisibility Cloak,242,39,4
Ctho Johnson,Gryffindor,2,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Acceptable,Poor,27,Chaser,12,1,Yes,No,"Firebolt, Sneakoscope, Time-Turner",262,84,10
Pansyt Johnson,Gryffindor,2,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Poor,27,B_eater,43,0,Yes,Yes,"Time-Turner, Marauder's Map, Extendable Ears",28,91,10
Hermione Johnson,Hufflepuff,3,"12 inches, yew, unicorn hair core",,Poor,Acceptable,Exceeds Expectations,16,Keeper,107,0,No,No,Extendable Ears,316,80,8
Katie Parkinson,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Poor,27,,37,1,No,,"Invisibility Cloak, Time-Turner, Marauder's Map",76,85,4
,Slytherin,6,"9 inches, elm, veela hair core",Cat,Acceptable,Acceptable,Exceeds Expectations,28,,69,3,Yes,Yes,"Invisibility Cloak, Marauder's Map",343,73,8
Alicuia Bones,Slytherin,3,"11 inches, holly, phoenix feather core",Cat,Acceptable,Exceeds Expectations,Exceeds Expectations,5,Seeker,95,1,No,Yes,"Invisibility Cloak, Marauder's Map, Sneakoscope",285,48,4
Lavender Spinnet,Slytherin,3,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Poor,12,Beat\er,5,2,No,Yes,"Time-Turner, Sneakoscope",2,55,1
Ron Johnson,Gryffindor,1,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Exceeds Expectations,30,,5,4,No,,Firebolt,134,62,2
Harry Parkinson,Ravenclaw,1,"12 inches, yew, unicorn hair core",Toad,Poor,Outstanding,Exceeds Expectations,29,Chaser,-11,2,No,No,"Time-Turner, Firebolt",486,70,0
Lavender Weasley,Gryffindor,4,"11 inches, holly, phoenix feather core",Dragon,Poor,Exceeds Expectations,Poor,24,Keeper,109,5,Yes,No,"Time-Turner, Invisibility Cloak",307,85,3
Blaise WeasNley,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Exceeds Expectations,Exceeds Expectations,17,Keeper*,143,4,No,Yes,Extendable Ears,86,59,10
,Ravenclaw,4,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Exceeds Expectations,Acceptable,17,,-80,2,No,Yes,Marauder's Map,308,79,1
Neville Longbottom,Slytherin,6,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Outstanding,Outstanding,8,Keeper,-22,3,No,No,Extendable Ears,41,55,6
Lavender Brown,RAVENCLAW,7,"9 inches, elm, veela hair core",Cat,Poor,Acceptable,Outstanding,8,C;haser,159,2,Yes,No,Invisibility Cloak,17,65,7
Parvati Zabini,Gryffindor,5,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Acceptable,Exceeds Expectations,18,,1,4,No,Yes,"Firebolt, Marauder's Map, Sneakoscope",29,87,9
,Ravenclaw,1,"11 inches, holly, phoenix feather core",Owl,Poor,Exceeds Expectations,Poor,19,Chaser,-87,5,No,No,Extendable Ears,350,88,8
,Slytherin,5,"11 inches, holly, phoenix feather core",Cat,Outstanding,Outstanding,Acceptable,28,,55,3,No,Yes,"Extendable Ears, Invisibility Cloak, Firebolt",229,90,0
Ginny Diggory,Slytherin,3,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Outstanding,Poor,11,Chaser,113,1,No,Yes,"Extendable Ears, Invisibility Cloak",380,94,7
Pansy Lovegood,GRYFFINDOR,4,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Outstanding,Poor,19,Beater,47,2,No,No,"Sneakoscope, Firebolt, Time-Turner",0,70,10
Harry Chang,Gryffindor,3,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Outstanding,11,,-93,1,No,Yes,"Firebolt, Invisibility Cloak, Extendable Ears",162,90,5
Susan CGranger,Slytherin,3,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Outstanding,Exceeds Expectations,24,Beater,104,3,No,No,"Invisibility Cloak, Marauder's Map",399,72,3
Harry Finnigan,Gryffindor,3,"9 inches, elm, veela hair core",Owl,Acceptable,Poor,Exceeds Expectations,9,Chaser,118,4,No,No,Marauder's Map,263,29,3
Parvati Spinnet,Gryffindor,3,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Exceeds Expectations,Outstanding,30,Chaser,200,0,No,Yes,"Marauder's Map, Time-Turner",146,34,6
Angelina Granger,RAVENCLAW,3,"9 inches, elm, veela hair core",Toad,Poor,Poor,Exceeds Expectations,29,Keeper,-69,5,No,Yes,Extendable Ears,42,80,1
Susan Spyinnet,Gryffindor,7,"9 inches, elm, veela hair core",Toad,Outstanding,Outstanding,Poor,11,Chaser,11,1,Yes,No,"Marauder's Map, Firebolt, Time-Turner",132,76,7
,Gryffindor,4,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Outstanding,5,Beater,145,3,No,Yes,Sneakoscope,58,82,6
Blaise Bones,Ravenclaw,1,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Acceptable,17,Keeper,152,0,No,No,Sneakoscope,482,94,7
Cho Weasley,Ravenclaw,5,"11 inches, holly, phoenix feather core",Toad,,Poor,Poor,13,See.ker,85,2,No,No,"Time-Turner, Invisibility Cloak, Firebolt",81,61,10
Cho Chjang,Hufflepuff,6,"10 inches, oak, dragon heartstring core",,Outstanding,Acceptable,Outstanding,22,,142,3,No,Yes,"Firebolt, Time-Turner, Marauder's Map",22,61,4
Cedric Patil,Hufflepuff,2,"11 inches, holly, phoenix feather core",,Acceptable,Poor,Poor,12,Seeker,97,4,No,Yes,"Sneakoscope, Firebolt",125,91,1
Katie Bell,Gryffindor,4,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Exceeds Expectations,Acceptable,29,Keeper,-54,2,No,Yes,"Extendable Ears, Invisibility Cloak",315,83,5
,Gryffindor,4,"11 inches, holly, phoenix feather core",,Acceptable,Outstanding,Exceeds Expectations,26,,-19,0,Yes,Yes,Invisibility Cloak,7,69,3
Neville Boot,Gryffindor,2,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Acceptable,8,Keeper,129,4,Yes,No,"Invisibility Cloak, Time-Turner",472,42,1
Blaisge Weasley,Slytherin,2,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Poor,24,Chaser,-53,1,No,Yes,"Time-Turner, Firebolt",339,51,9
Pansy Patil,GRYFFINDOR,1,"9 inches, elm, veela hair core",Toad,Acceptable,Acceptable,Exceeds Expectations,6,Keeper,159,4,Yes,Yes,Extendable Ears,191,47,3
Ginny Weasley,Gryffindor,4,"12 inches, yew, unicorn hair core",Owl,Outstanding,Exceeds Expectations,Poor,16,,159,4,Yes,Yes,Time-Turner,364,31,2
Neville Weasley,Slytherin,5,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Outstanding,Acceptable,16,See&ker,130,2,No,No,Invisibility Cloak,277,39,6
Angelina Boot,Slytherin,1,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Outstanding,24,Seeker,130,2,No,No,"Invisibility Cloak, Sneakoscope",427,45,9
Frevd Finnigan,Hufflepuff,6,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Outstanding,Outstanding,27,Cha_ser,199,4,Yes,No,"Firebolt, Sneakoscope",387,88,5
,Hufflepuff,7,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Poor,29,Seeker,-66,1,No,Yes,Firebolt,430,46,1
,Gryffindor,5,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Poor,Poor,19,Chaser,66,5,No,No,"Extendable Ears, Firebolt, Sneakoscope",6,48,7
Parvati Johnson,HUFFLEPUFF,3,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Acceptable,Acceptable,20,,-56,5,Yes,Yes,Marauder's Map,179,76,4
Angelina Spinnet,GRYFFINDOR,6,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Poor,28,Chaser,3,0,No,Yes,"Extendable Ears, Time-Turner",295,48,6
Ginny Spinnet,Slytherin,3,"12 inches, yew, unicorn hair core",Toad,,Poor,Exceeds Expectations,15,,186,5,No,No,"Invisibility Cloak, Marauder's Map",203,26,2
Ron Lovegood,Slytherin,1,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Poor,8,,-6,0,Yes,Yes,"Extendable Ears, Time-Turner, Marauder's Map",370,63,5
Draco Johnson,Hufflepuff,7,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Poor,Outstanding,24,Keeper,-11,2,No,Yes,"Invisibility Cloak, Firebolt, Time-Turner",500,27,8
Katie Spinnet,,1,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Acceptable,Exceeds Expectations,18,Seeker,64,2,Yes,Yes,"Extendable Ears, Time-Turner",112,98,6
Cho Malfoy,GRYFFINDOR,4,"9 inches, elm, veela hair core",Muggle Born,Poor,Exceeds Expectations,Acceptable,19,Bea@ter,152,4,Yes,Yes,"Firebolt, Invisibility Cloak",423,93,8
Hermione Bell,Slytherin,4,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Exceeds Expectations,15,,-91,0,Yes,Yes,"Marauder's Map, Firebolt, Extendable Ears",212,58,9
Lavender Boot,Hufflepuff,4,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Outstanding,Poor,13,Chaser,174,3,No,Yes,"Sneakoscope, Marauder's Map",377,89,7
,Slytherin,4,"10 inches, oak, dragon heartstring core",Toad,Poor,Poor,Outstanding,14,Ch/aser,110,1,No,No,Marauder's Map,380,90,9
George Finnigan,Slytherin,6,"9 inches, elm, veela hair core",,Outstanding,Outstanding,Outstanding,20,,134,3,Yes,No,"Firebolt, Sneakoscope",211,26,0
Cho Spinnet,Gryffindor,1,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Exceeds Expectations,Outstanding,29,,-42,2,Yes,Yes,Invisibility Cloak,370,97,6
Katie Malfoy,RAVENCLAW,1,"11 inches, holly, phoenix feather core",Toad,Poor,Exceeds Expectations,Outstanding,22,Beater,107,0,No,No,"Firebolt, Sneakoscope, Invisibility Cloak",335,80,10
Hermione Spinnet,Gryffindor,3,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Outstanding,16,,-42,4,Yes,No,Extendable Ears,421,86,10
Draco Brown,Gryffindor,5,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Outstanding,Exceeds Expectations,9,Chaser,104,0,Yes,No,"Marauder's Map, Invisibility Cloak, Extendable Ears",186,53,10
Terry Brown,Slytherin,5,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Acceptable,Acceptable,14,Chaser,-49,0,Yes,No,Sneakoscope,59,36,6
Luna ZZabini,Gryffindor,3,"12 inches, yew, unicorn hair core",Toad,Poor,Exceeds Expectations,Poor,5,Keeper,133,4,Yes,No,Extendable Ears,448,98,10
,Gryffindor,6,"11 inches, holly, phoenix feather core",Cat,Acceptable,Acceptable,Exceeds Expectations,20,Bea*ter,-2,0,Yes,Yes,"Sneakoscope, Firebolt",72,56,1
Seamus Johnson,Gryffindor,7,"9 inches, elm, veela hair core",Toad,Outstanding,Acceptable,Acceptable,13,Seeke{r,-78,2,No,No,"Invisibility Cloak, Time-Turner",152,60,9
Luna Malfoy,Slytherin,7,"11 inches, holly, phoenix feather core",,Acceptable,Exceeds Expectations,Poor,7,,175,5,Yes,No,"Firebolt, Extendable Ears, Sneakoscope",378,71,4
Rown Boot,,4,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Outstanding,17,Bea:ter,-74,0,No,Yes,"Extendable Ears, Marauder's Map, Time-Turner",420,62,9
Luna Boot,Slytherin,6,"11 inches, holly, phoenix feather core",,Outstanding,Exceeds Expectations,Outstanding,18,Beater,103,2,Yes,No,"Extendable Ears, Firebolt",118,48,5
,Hufflepuff,5,"9 inches, elm, veela hair core",Cat,Acceptable,Outstanding,Poor,7,Seeker,9,0,No,No,Firebolt,152,48,9
,Gryffindor,3,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Acceptable,Outstanding,30,Beater,-71,3,Yes,,Firebolt,416,26,9
Susan Spinnet,Gryffindor,6,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Outstanding,Poor,8,Keeper,-58,3,No,No,"Sneakoscope, Extendable Ears",43,39,7
Draco Lovegood,,4,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Outstanding,Exceeds Expectations,8,Keeper,153,0,No,No,"Sneakoscope, Extendable Ears, Invisibility Cloak",430,40,7
Blaise Diggory,SLYTHERIN,7,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Outstanding,8,Chaser,-64,5,No,,Firebolt,434,62,8
Alicia Boot,Gryffindor,4,"9 inches, elm, veela hair core",,Poor,Acceptable,Acceptable,24,"Be,ater",-63,3,Yes,No,"Invisibility Cloak, Extendable Ears",491,25,4
Cho Zabini,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Outstanding,Outstanding,30,Keeper^,27,1,Yes,No,"Marauder's Map, Invisibility Cloak, Sneakoscope",208,82,6
Terry Johnson,Ravenclaw,6,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Poor,29,See>ker,-96,0,Yes,Yes,"Extendable Ears, Invisibility Cloak, Sneakoscope",295,57,4
,Gryffindor,3,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Poor,Poor,18,Keeper,-6,4,Yes,Yes,"Invisibility Cloak, Firebolt",313,63,10
,Gryffindor,7,"9 inches, elm, veela hair core",Cat,Poor,Acceptable,Acceptable,21,Keeper,-62,2,Yes,Yes,Invisibility Cloak,372,81,9
Katie PotteSr,Slytherin,3,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Acceptable,Outstanding,9,Seeker,-80,5,No,No,"Invisibility Cloak, Extendable Ears",359,74,2
Neville Bell,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Outstanding,Outstanding,19,Keepe[r,-69,2,No,No,Time-Turner,82,82,4
Neville Chang,Hufflepuff,2,"9 inches, elm, veela hair core",Owl,Poor,Outstanding,Outstanding,14,Chaser,-83,0,No,No,Marauder's Map,361,65,0
LunUa Bones,RAVENCLAW,1,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Exceeds Expectations,Poor,22,Keeper,-52,1,Yes,Yes,"Sneakoscope, Extendable Ears, Time-Turner",431,29,2
,SLYTHERIN,5,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Poor,Exceeds Expectations,13,,11,5,No,Yes,"Sneakoscope, Extendable Ears, Firebolt",466,36,8
Fred Lovegood,Gryffindor,7,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Acceptable,Exceeds Expectations,8,Keeper,196,0,Yes,No,"Extendable Ears, Sneakoscope, Firebolt",97,37,10
Fred Boot,Hufflepuff,5,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Poor,Acceptable,10,Beat\er,2,2,No,No,"Sneakoscope, Marauder's Map, Extendable Ears",131,46,8
Parvati Spinnet,Gryffindor,7,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Exceeds Expectations,7,Beater,59,2,No,Yes,Firebolt,471,40,10
Luna ChanUg,Slytherin,6,"9 inches, elm, veela hair core",Toad,Poor,Poor,Acceptable,10,Keeper,-38,4,Yes,Yes,"Invisibility Cloak, Sneakoscope",434,81,7
,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Poor,Poor,26,,109,2,Yes,Yes,"Extendable Ears, Sneakoscope",420,67,3
Angelina Spinnet,Slytherin,1,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Outstanding,Acceptable,23,,-48,1,No,No,"Time-Turner, Invisibility Cloak",465,85,9
,Gryffindor,4,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Acceptable,Outstanding,11,Keeper,197,4,No,Yes,Firebolt,149,84,7
Ron Malfoy,Ravenclaw,3,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Poor,Poor,29,Chaser,-63,5,No,Yes,Time-Turner,25,70,3
Pansy Potter,Gryffindor,6,"11 inches, holly, phoenix feather core",Dragon,Poor,Poor,Outstanding,27,Chaser,-57,2,No,Yes,Firebolt,224,25,4
,Slytherin,4,"10 inches, oak, dragon heartstring core",,Poor,Acceptable,Exceeds Expectations,9,Keeper,174,3,Yes,No,"Time-Turner, Extendable Ears",185,48,9
Harry Bell,Gryffindor,5,"9 inches, elm, veela hair core",,Poor,Acceptable,Acceptable,9,Beate>r,149,3,No,Yes,Invisibility Cloak,403,28,7
,Gryffindor,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Exceeds Expectations,Outstanding,13,,-80,4,Yes,No,"Sneakoscope, Time-Turner, Extendable Ears",457,33,8
,Gryffindor,3,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Exceeds Expectations,Exceeds Expectations,22,Be*ater,137,1,Yes,Yes,"Extendable Ears, Sneakoscope, Time-Turner",151,96,8
Harry nBell,Hufflepuff,2,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Outstanding,Outstanding,14,Seeker,112,2,No,Yes,Extendable Ears,35,70,3
George Chang,Ravenclaw,4,"12 inches, yew, unicorn hair core",Toad,Acceptable,Poor,Acceptable,21,Beater,23,4,No,No,Time-Turner,88,53,4
Ron Longbottom,RAVENCLAW,6,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Poor,Exceeds Expectations,10,Chaser?,57,5,Yes,Yes,"Firebolt, Time-Turner",100,98,10
Cedric Potter,Ravenclaw,2,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Acceptable,Poor,6,,142,1,No,No,"Invisibility Cloak, Sneakoscope, Marauder's Map",79,51,1
Neville Patil,Gryffindor,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Poor,29,Seeker,128,2,Yes,No,Marauder's Map,331,77,2
,Slytherin,1,"12 inches, yew, unicorn hair core",Cat,Outstanding,Poor,Outstanding,23,Chaser,180,2,Yes,No,"Invisibility Cloak, Extendable Ears, Firebolt",35,36,5
,Hufflepuff,7,"9 inches, elm, veela hair core",Dragon,Outstanding,Poor,Poor,13,Beater:,128,0,Yes,Yes,Marauder's Map,89,62,9
Lavender Longbottom,Gryffindor,3,"12 inches, yew, unicorn hair core",Toad,Poor,Acceptable,Acceptable,9,Chaser`,53,4,No,No,"Invisibility Cloak, Sneakoscope",34,87,2
,Ravenclaw,5,"9 inches, elm, veela hair core",Toad,Outstanding,Exceeds Expectations,Poor,12,Keeper,-98,2,No,Yes,"Marauder's Map, Extendable Ears, Firebolt",457,95,8
,HUFFLEPUFF,3,"12 inches, yew, unicorn hair core",Cat,Poor,Poor,Poor,26,Seeker,-36,0,No,No,Extendable Ears,392,64,10
Padma Bootl,Ravenclaw,2,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Acceptable,Acceptable,13,Beater,101,5,No,Yes,"Time-Turner, Extendable Ears",28,54,8
,Slytherin,6,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Poor,Outstanding,11,Seeker,193,2,Yes,No,"Extendable Ears, Time-Turner, Sneakoscope",124,93,2
,Hufflepuff,4,"12 inches, yew, unicorn hair core",Cat,Poor,Poor,Poor,29,Chaser,-9,1,No,Yes,"Time-Turner, Invisibility Cloak, Extendable Ears",499,70,10
Alicia Thomas,Gryffindor,3,"11 inches, holly, phoenix feather core",Cat,Outstanding,Acceptable,Poor,5,Keeper,-31,0,No,No,"Firebolt, Invisibility Cloak, Extendable Ears",410,31,5
Ron Malfoy,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Owl,Poor,Acceptable,Acceptable,25,Chaser,-33,4,Yes,Yes,"Invisibility Cloak, Time-Turner, Sneakoscope",84,84,8
Cedric Weasley,Gryffindor,1,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Acceptable,Outstanding,17,Beater,24,0,No,Yes,Time-Turner,406,40,9
,Gryffindor,4,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Exceeds Expectations,Poor,24,"Bea""ter",136,3,Yes,No,"Invisibility Cloak, Time-Turner",413,100,4
Parvati Thomas,Slytherin,2,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Outstanding,Acceptable,22,Seeker,-50,4,No,No,Sneakoscope,79,64,6
Cedric Thomas,Ravenclaw,1,"12 inches, yew, unicorn hair core",Owl,Outstanding,Poor,Poor,15,Keeper,-9,4,Yes,No,"Time-Turner, Sneakoscope",44,94,7
Ginny Finnigan,,6,"9 inches, elm, veela hair core",Cat,Acceptable,Exceeds Expectations,Outstanding,9,Keeper,-17,2,Yes,No,"Firebolt, Sneakoscope",234,98,7
,Slytherin,3,"9 inches, elm, veela hair core",Toad,Acceptable,Exceeds Expectations,Acceptable,17,Seeker,-44,5,No,Yes,Invisibility Cloak,408,71,3
,Slytherin,7,"11 inches, holly, phoenix feather core",Dragon,Poor,Exceeds Expectations,Outstanding,21,,-31,5,No,No,Firebolt,6,94,0
Neville Chang,Hufflepuff,7,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Outstanding,Outstanding,22,"C""haser",90,0,Yes,No,"Sneakoscope, Firebolt, Extendable Ears",358,75,6
Dean Diggory,Gryffindor,3,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Outstanding,8,,-53,1,No,,"Firebolt, Invisibility Cloak",452,35,9
,Gryffindor,2,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Exceeds Expectations,Exceeds Expectations,11,Chaser,113,5,No,No,"Firebolt, Marauder's Map, Sneakoscope",217,55,8
